Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,52.330002,53.099998,51.900002,52.990002,51.647556,4084700
2018-01-03,52.860001,52.860001,52.060001,52.340000,51.014027,5074900
2018-01-04,52.480000,54.400002,52.270000,52.669998,51.335667,3557100
2018-01-05,52.779999,52.840000,52.430000,52.650002,51.316177,2967800
2018-01-08,52.599998,52.639999,51.930000,52.130001,50.809345,3515800
2018-01-09,52.970001,53.369999,52.009998,52.080002,50.760616,3426000
2018-01-10,53.230000,54.020000,52.880001,53.779999,52.417542,7655800
2018-01-11,54.490002,57.000000,54.180000,56.419998,54.990665,11339900
2018-01-12,56.560001,58.730000,56.560001,58.470001,56.988728,7505800
2018-01-16,58.790001,59.080002,57.529999,57.980000,56.511139,5283900
2018-01-17,58.310001,58.580002,57.799999,58.160000,56.686577,3148900
2018-01-18,58.000000,58.709999,57.560001,58.340000,56.862022,3969100
2018-01-19,58.590000,58.590000,57.759998,58.060001,56.589123,3151200
2018-01-22,57.990002,58.340000,57.529999,58.099998,56.628101,3553900
2018-01-23,57.740002,58.459999,57.400002,58.290001,56.813286,3337000
2018-01-24,54.349998,55.459999,53.450001,54.790001,53.401958,16348500
2018-01-25,54.000000,54.549999,52.209999,53.049999,51.706036,10223100
2018-01-26,53.650002,53.900002,52.340000,53.070000,51.725533,7066100
2018-01-29,52.790001,53.160000,52.590000,52.680000,51.345413,5953700
2018-01-30,52.450001,53.049999,52.360001,52.590000,51.257690,4741800
2018-01-31,53.080002,54.709999,53.000000,54.320000,52.943863,5962900
2018-02-01,54.000000,54.639999,53.590000,53.880001,52.515015,3623100
2018-02-02,53.490002,53.990002,52.029999,52.099998,50.780106,5109400
2018-02-05,51.230000,52.389999,49.750000,49.759998,48.592651,6878300
2018-02-06,49.320000,51.500000,48.790001,51.180000,49.979340,6782500
2018-02-07,50.910000,51.980000,50.889999,51.400002,50.194183,4845800
2018-02-08,51.439999,51.459999,48.509998,48.599998,47.459862,5995100
2018-02-09,49.700001,49.730000,46.330002,48.360001,47.225498,6837800
2018-02-12,48.790001,50.509998,48.650002,50.090000,48.914917,5437800
2018-02-13,49.700001,50.919998,49.639999,50.869999,49.676613,3758000
2018-02-14,50.240002,51.560001,50.110001,51.070000,49.871922,4983200
2018-02-15,51.450001,51.880001,50.939999,51.669998,50.457844,3140800
2018-02-16,51.799999,52.209999,51.529999,51.580002,50.369961,3891300
2018-02-20,51.230000,52.230000,51.099998,51.720001,50.506680,3379700
2018-02-21,51.959999,53.860001,51.830002,52.779999,51.541805,5396700
2018-02-22,53.240002,53.410000,52.700001,52.980000,51.737114,4356700
2018-02-23,53.299999,53.480000,52.720001,53.389999,52.137501,3394700
2018-02-26,53.990002,55.130001,53.919998,55.000000,53.709732,4962100
2018-02-27,54.889999,55.599998,54.240002,54.259998,52.987091,4878400
2018-02-28,54.410000,54.599998,53.639999,54.250000,52.977322,4343800
2018-03-01,54.139999,55.310001,53.299999,53.480000,52.225388,5895600
2018-03-02,52.900002,53.419998,51.869999,53.180000,51.932419,4918200
2018-03-05,52.900002,53.689999,52.689999,53.189999,51.942188,3974800
2018-03-06,53.340000,54.020000,52.900002,53.570000,52.313274,4273800
2018-03-07,53.119999,54.169998,53.040001,54.110001,52.840611,3216900
2018-03-08,54.330002,55.689999,54.279999,54.790001,53.504654,4189500
2018-03-09,55.049999,56.080002,54.650002,56.070000,54.754623,3468900
2018-03-12,56.259998,56.970001,55.630001,56.500000,55.174538,3256400
2018-03-13,56.860001,57.439999,56.029999,56.230000,54.910870,4361800
2018-03-14,56.570000,57.209999,55.160000,55.279999,53.983154,4267000
2018-03-15,55.349998,55.560001,54.930000,55.169998,53.875736,2980500
2018-03-16,55.310001,56.410000,55.270000,55.400002,54.100346,4574400
2018-03-19,55.330002,55.689999,54.189999,54.619999,53.338638,3834300
2018-03-20,54.930000,55.700001,54.669998,55.320000,54.022221,2555600
2018-03-21,54.209999,54.610001,53.169998,54.090000,52.821072,4811600
2018-03-22,53.580002,54.180000,52.290001,52.310001,51.082836,4871300
2018-03-23,52.630001,53.099998,50.990002,51.009998,49.813328,3966000
2018-03-26,51.939999,52.040001,50.639999,51.860001,50.643394,3210500
2018-03-27,52.299999,52.349998,50.549999,50.900002,49.705917,2940700
