Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,64.379997,65.330002,64.169998,65.199997,58.395512,6329600
2018-01-03,65.220001,66.059998,64.690002,65.940002,59.058289,6844200
2018-01-04,66.180000,66.529999,65.910004,66.029999,59.138885,5060100
2018-01-05,66.040001,66.599998,65.500000,66.470001,59.532970,5421800
2018-01-08,66.250000,66.529999,65.940002,66.269997,59.353836,4266900
2018-01-09,65.639999,65.860001,64.940002,65.269997,58.458206,7632300
2018-01-10,65.480003,65.739998,64.879997,65.260002,58.449249,6569300
2018-01-11,65.199997,65.500000,65.139999,65.430000,58.601509,4233100
2018-01-12,65.610001,65.900002,65.080002,65.379997,58.556721,5007200
2018-01-16,66.230003,68.650002,66.029999,68.250000,61.127197,24478800
2018-01-17,68.519997,68.900002,67.239998,68.019997,60.921207,12559100
2018-01-18,67.750000,68.180000,67.489998,68.050003,60.948071,6797900
2018-01-19,68.040001,68.250000,67.750000,68.040001,60.939133,8864300
2018-01-22,67.809998,68.750000,67.709999,68.669998,61.503365,8566200
2018-01-23,68.599998,68.900002,68.239998,68.339996,61.207809,7825600
2018-01-24,68.199997,68.290001,67.379997,67.980003,60.885387,12383100
2018-01-25,68.139999,68.370003,67.290001,67.419998,60.383816,9122200
2018-01-26,67.940002,68.529999,67.599998,68.529999,61.377983,7919000
2018-01-29,68.160004,68.300003,67.239998,67.320000,60.294262,9745300
2018-01-30,67.430000,67.910004,66.730003,66.989998,59.998707,8059500
2018-01-31,67.550003,68.379997,67.459999,68.250000,61.127197,13915600
2018-02-01,67.000000,68.349998,66.320000,66.800003,59.828522,16838500
2018-02-02,66.180000,67.040001,65.860001,66.070000,59.174721,10971700
2018-02-05,66.300003,66.550003,60.500000,61.730000,55.287655,35996000
2018-02-06,62.310001,64.529999,62.200001,64.400002,57.679005,24458700
2018-02-07,64.220001,66.120003,64.019997,65.040001,58.252209,15021200
2018-02-08,64.629997,65.070000,62.400002,62.419998,55.905640,13451600
2018-02-09,62.950001,64.320000,61.459999,63.990002,57.311790,23095000
2018-02-12,64.889999,65.699997,64.389999,65.660004,58.807507,13692100
2018-02-13,65.230003,65.760002,64.980003,65.699997,58.843315,7695900
2018-02-14,65.150002,66.800003,65.099998,66.589996,59.640438,10370900
2018-02-15,66.379997,66.379997,63.860001,65.279999,58.467159,15548400
2018-02-16,64.769997,65.830002,64.599998,64.849998,58.082039,11760300
2018-02-20,63.009998,64.139999,61.860001,63.990002,57.311790,27494600
2018-02-21,63.119999,63.860001,62.650002,63.400002,56.783363,14895600
2018-02-22,63.150002,63.580002,62.029999,62.180000,55.690685,11722300
2018-02-23,62.810001,63.320000,62.029999,63.320000,56.711712,6762200
2018-02-26,64.550003,67.360001,64.190002,66.980003,59.989735,27374300
2018-02-27,67.000000,67.629997,66.010002,66.339996,59.926498,14326000
2018-02-28,66.699997,66.720001,64.910004,65.000000,58.716049,9582100
2018-03-01,65.029999,66.239998,64.330002,64.959999,58.679928,10799200
2018-03-02,64.309998,64.849998,64.029999,64.739998,58.481194,10612700
2018-03-05,64.339996,65.599998,63.540001,64.010002,57.821774,15445500
2018-03-06,63.500000,63.549999,61.060001,62.139999,56.132545,23450400
