Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,190.210007,190.720001,188.009995,188.029999,172.878128,4684700
2018-01-03,188.000000,189.360001,187.820007,189.009995,173.779160,4530500
2018-01-04,189.869995,190.869995,188.470001,190.509995,175.158295,4047400
2018-01-05,190.929993,192.539993,190.509995,192.500000,176.987915,4224800
2018-01-08,191.720001,193.720001,191.600006,192.039993,176.565002,3508500
2018-01-09,192.699997,193.470001,191.639999,193.100006,177.539612,3012300
2018-01-10,192.759995,193.220001,191.649994,191.800003,176.344360,3119500
2018-01-11,191.679993,194.729996,191.399994,194.679993,178.992279,3899200
2018-01-12,195.500000,199.419998,194.820007,196.419998,180.592056,6748400
2018-01-16,197.860001,198.949997,195.699997,196.309998,180.490906,5692700
2018-01-17,197.500000,199.820007,196.839996,199.820007,183.718079,3996100
2018-01-18,199.779999,200.240005,197.660004,198.330002,182.348175,4474600
2018-01-19,199.809998,201.330002,199.130005,201.330002,185.106400,5809600
2018-01-22,201.600006,204.470001,201.509995,204.460007,187.984177,4857700
2018-01-23,204.889999,206.350006,204.149994,204.899994,188.388748,3621700
2018-01-24,205.199997,207.100006,204.550003,206.220001,189.602325,4370700
2018-01-25,206.800003,206.830002,203.839996,205.369995,188.820816,3537700
2018-01-26,205.600006,207.309998,204.440002,207.229996,190.530945,3778100
2018-01-29,207.229996,207.610001,204.710007,204.919998,188.407135,3632900
2018-01-30,201.470001,203.149994,191.570007,201.809998,185.547714,5979600
2018-01-31,203.220001,205.080002,200.229996,200.899994,184.711060,4547300
2018-02-01,199.339996,202.250000,198.279999,199.899994,183.791626,3553800
2018-02-02,199.250000,199.300003,193.440002,193.970001,178.339493,6179000
2018-02-05,190.070007,194.300003,180.380005,183.110001,168.354599,10618500
2018-02-06,178.619995,191.960007,175.419998,191.039993,175.645584,11682700
2018-02-07,190.729996,194.520004,189.720001,191.289993,175.875458,6016800
2018-02-08,191.139999,191.139999,180.929993,181.220001,166.616913,7241800
2018-02-09,183.250000,186.000000,175.789993,184.119995,169.283188,9059200
2018-02-12,186.550003,187.009995,183.410004,184.059998,169.228073,6783700
2018-02-13,183.229996,183.990005,180.889999,183.720001,168.915466,4273800
2018-02-14,181.880005,185.059998,181.050003,184.690002,169.807327,6767000
2018-02-15,186.740005,187.190002,183.259995,185.270004,170.340530,5113300
2018-02-16,185.059998,187.990005,184.860001,186.970001,171.903564,7619200
2018-02-20,189.899994,191.440002,186.309998,186.710007,171.664505,8922100
2018-02-21,187.210007,187.979996,182.860001,183.059998,168.308640,7527200
2018-02-22,183.720001,186.220001,182.910004,185.470001,170.524445,5653900
2018-02-23,186.199997,188.410004,185.619995,188.350006,173.172333,4315400
2018-02-26,189.169998,189.789993,187.860001,188.460007,173.273483,4648000
2018-02-27,188.869995,189.250000,184.960007,184.979996,170.073898,4618800
2018-02-28,184.410004,186.649994,182.270004,182.270004,167.582306,6419900
2018-03-01,182.750000,184.399994,178.250000,179.639999,165.164200,6123900
2018-03-02,177.720001,179.190002,176.339996,178.460007,164.079315,5671000
2018-03-05,177.860001,182.259995,177.699997,181.740005,167.095001,5748600
2018-03-06,182.750000,183.000000,179.509995,181.639999,167.003082,5306800
2018-03-07,178.820007,180.000000,176.820007,178.580002,165.125992,4799200
2018-03-08,179.440002,179.979996,176.729996,177.940002,164.534210,4750700
2018-03-09,179.000000,182.240005,177.919998,182.160004,168.436295,4477200
2018-03-12,182.429993,183.059998,179.550003,179.710007,166.170853,4993300
