Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,93.180000,93.489998,92.180000,92.440002,90.877937,3623800
2018-01-03,92.239998,93.910004,92.220001,93.669998,92.087135,2474500
2018-01-04,94.120003,94.910004,94.019997,94.120003,92.529533,2125200
2018-01-05,94.510002,94.989998,94.339996,94.709999,93.109566,1880700
2018-01-08,94.620003,95.309998,94.290001,95.250000,93.640450,1807200
2018-01-09,96.519997,98.879997,96.519997,98.610001,96.943657,4359200
2018-01-10,98.019997,98.540001,97.220001,98.239998,96.579910,2464600
2018-01-11,98.489998,98.699997,97.779999,98.589996,96.924004,2026100
2018-01-12,98.639999,99.660004,98.629997,99.389999,97.710487,1894500
2018-01-16,99.879997,100.269997,99.139999,99.470001,97.789131,2226800
2018-01-17,100.050003,100.180000,99.080002,99.589996,97.907097,2542400
2018-01-18,99.540001,100.070000,99.110001,99.739998,98.054565,1316600
2018-01-19,100.199997,100.879997,100.040001,100.559998,98.860703,2872600
2018-01-22,100.480003,100.709999,99.669998,99.970001,98.280678,2163200
2018-01-23,100.169998,100.370003,99.690002,99.949997,98.261002,2383500
2018-01-24,100.300003,101.699997,100.080002,101.379997,99.666870,2223600
2018-01-25,101.750000,103.010002,101.430000,102.699997,100.964539,2134000
2018-01-26,102.980003,103.820000,102.779999,103.800003,102.045952,2433400
2018-01-29,103.610001,104.220001,103.300003,103.690002,101.937828,2580500
2018-01-30,102.639999,104.820000,101.129997,101.599998,99.883141,3888500
2018-01-31,101.910004,102.570000,100.849998,101.279999,99.568535,3308900
2018-02-01,100.919998,102.190002,100.500000,101.860001,100.138741,2289200
2018-02-02,101.269997,102.529999,101.269997,102.180000,100.453331,4556900
2018-02-05,101.449997,101.849998,96.290001,96.699997,95.065933,4813100
2018-02-06,95.300003,98.580002,94.750000,97.050003,95.410019,6693900
2018-02-07,96.379997,96.970001,94.750000,95.250000,93.640450,5337000
2018-02-08,95.400002,95.550003,92.139999,92.160004,90.602654,3443100
2018-02-09,93.300003,95.279999,91.839996,94.459999,92.863777,3693600
2018-02-12,95.129997,95.889999,94.599998,95.410004,93.797737,2247600
2018-02-13,94.730003,95.449997,94.040001,94.980003,93.374992,2012600
2018-02-14,94.389999,96.169998,94.120003,96.099998,94.476074,1504900
2018-02-15,96.989998,97.779999,96.379997,97.470001,95.822922,1896600
2018-02-16,97.339996,98.419998,96.820000,97.540001,95.891754,1889000
2018-02-20,97.150002,97.739998,96.580002,96.849998,95.213402,2111600
2018-02-21,96.690002,98.900002,96.629997,97.349998,95.704956,2177000
2018-02-22,97.879997,98.440002,97.059998,97.360001,95.714775,2342400
2018-02-23,97.709999,99.389999,97.639999,99.330002,97.651505,1646700
2018-02-26,99.519997,101.489998,99.250000,100.830002,99.126152,3593000
2018-02-27,100.839996,101.800003,99.540001,99.570000,97.887436,2574800
2018-02-28,99.800003,100.199997,97.760002,97.779999,96.127693,2047800
2018-03-01,97.750000,98.000000,95.150002,95.989998,94.367950,2299900
2018-03-02,95.519997,96.419998,94.910004,96.220001,94.594040,2318800
2018-03-05,95.639999,97.989998,95.389999,97.580002,95.931053,1701700
2018-03-06,97.730003,97.769997,96.889999,97.750000,96.098183,1525700
2018-03-07,97.239998,101.230003,96.949997,100.820000,99.116318,3872400
2018-03-08,101.040001,101.660004,100.660004,101.610001,99.892967,2423100
2018-03-09,102.129997,104.070000,101.669998,103.739998,101.986961,3475000
2018-03-12,103.919998,104.290001,102.860001,103.400002,101.652702,2292900
2018-03-13,103.889999,104.290001,102.570000,102.800003,101.062866,2060000
2018-03-14,102.980003,103.480003,101.849998,102.180000,100.453331,1514000
2018-03-15,102.379997,102.660004,101.970001,102.220001,100.492668,1287600
2018-03-16,102.510002,102.669998,101.889999,101.930000,100.207565,2509200
2018-03-19,101.790001,101.849998,99.550003,100.309998,98.614922,2147600
2018-03-20,100.309998,100.860001,100.010002,100.559998,98.860703,2329000
2018-03-21,100.860001,100.989998,99.800003,99.809998,98.123367,1974900
2018-03-22,99.080002,99.870003,97.220001,97.489998,95.842567,1875700
2018-03-23,97.910004,98.410004,95.709999,95.940002,94.318779,2472400
2018-03-26,97.150002,98.349998,96.470001,98.160004,96.501274,3181400
2018-03-27,98.699997,98.989998,96.690002,97.250000,95.606644,2061800
2018-03-28,97.489998,97.970001,96.349998,96.519997,95.045364,2347600
2018-03-29,96.889999,98.529999,96.660004,97.910004,96.414124,2275800
2018-04-02,97.620003,97.809998,95.019997,96.099998,94.631760,2601300
2018-04-03,96.750000,98.349998,96.480003,98.230003,96.729225,2172100
2018-04-04,96.849998,99.260002,96.160004,99.059998,97.546547,2183100
2018-04-05,99.559998,99.739998,98.790001,99.220001,97.704102,1624200
2018-04-06,98.529999,99.019997,95.769997,96.660004,95.183212,1804100
2018-04-09,97.360001,98.949997,96.720001,97.599998,96.108856,2019600
2018-04-10,98.809998,100.540001,98.809998,99.519997,97.999519,2312800
2018-04-11,98.800003,99.139999,98.029999,98.419998,96.916336,1764900
2018-04-12,99.139999,99.680000,98.959999,99.000000,97.487473,1485400
2018-04-13,99.589996,99.760002,98.720001,99.239998,97.723785,1344100
2018-04-16,100.139999,100.930000,100.010002,100.419998,98.885757,1458300
2018-04-17,101.000000,101.959999,100.370003,101.690002,100.136368,2563300
2018-04-18,102.029999,102.650002,101.639999,102.400002,100.835518,2100800
