Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,297.126312,301.664276,297.126312,301.046600,301.046600,4748100
2011-01-04,301.679230,301.958191,298.939514,299.935760,299.935760,3662600
2011-01-05,298.914581,304.025452,298.904633,303.397797,303.397797,5083500
2011-01-06,304.199799,308.060303,303.885956,305.604523,305.604523,4131000
2011-01-07,306.805023,307.970642,303.925812,307.069031,307.069031,4218100
2011-01-10,306.252106,306.545990,303.143738,305.958191,305.958191,3170100
2011-01-11,307.701660,308.244629,306.102661,306.854828,306.854828,2889300
2011-01-12,308.518585,308.518585,306.237152,307.283234,307.283234,3277500
2011-01-13,307.333038,308.678009,305.933289,307.193573,307.193573,2677900
2011-01-14,307.547241,310.969421,307.387848,310.924591,310.924591,4748900
2011-01-18,311.861053,319.796326,311.467529,318.620728,318.620728,7261000
2011-01-19,319.861084,320.279510,313.654358,314.695435,314.695435,6837700
2011-01-20,314.924591,315.856079,310.481232,312.214752,312.214752,11012600
2011-01-21,318.595825,319.666809,304.538513,304.772644,304.772644,17875500
2011-01-24,302.650604,305.101410,299.492432,304.399048,304.399048,9232700
2011-01-25,302.964417,309.186096,302.127563,308.797546,308.797546,7320800
2011-01-26,309.006775,310.082733,306.491211,307.098907,307.098907,4091400
2011-01-27,307.791321,308.692932,305.479980,307.243378,307.243378,4053400
2011-01-28,308.379120,309.021698,298.760162,299.372864,299.372864,8493800
2011-01-31,300.673004,301.106384,296.663025,299.059052,299.059052,5630800
2011-02-01,301.116333,305.529785,300.428925,304.379120,304.379120,5511000
2011-02-02,304.359192,306.022949,302.630676,304.857330,304.857330,3534500
2011-02-03,303.602020,304.583344,301.933289,303.935760,303.935760,3001300
2011-02-04,303.935760,304.578369,302.172394,304.349213,304.349213,3113200
2011-02-07,303.940765,308.040375,303.467529,305.998047,305.998047,3612500
2011-02-08,306.316864,308.658081,306.107635,308.035400,308.035400,3402400
2011-02-09,307.283234,308.568420,305.026672,307.098907,307.098907,3698700
2011-02-10,305.803772,307.597046,304.638153,307.069031,307.069031,4686200
