Date,Open,High,Low,Close,Adj Close,Volume
2014-02-20,551.109985,554.950012,548.510010,550.280029,550.280029,305800
2014-02-21,551.380005,555.200012,548.570007,549.489990,549.489990,408400
2014-02-24,550.950012,556.599976,549.159973,554.380005,554.380005,279500
2014-02-25,557.049988,560.440002,553.349976,554.619995,554.619995,336600
2014-02-26,557.059998,563.479980,550.130005,555.119995,555.119995,550900
2014-02-27,551.640015,562.000000,551.640015,561.140015,561.140015,305800
2014-02-28,562.250000,573.159973,559.489990,565.210022,565.210022,676400
2014-03-03,561.000000,563.950012,551.700012,554.599976,554.599976,527300
2014-03-04,561.479980,585.960022,559.119995,584.830017,584.830017,1003800
2014-03-05,585.000000,585.989990,578.500000,581.250000,581.250000,554800
2014-03-06,584.109985,594.500000,583.700012,593.270020,593.270020,635900
2014-03-07,599.799988,599.969971,587.679993,593.409973,593.409973,308100
2014-03-10,589.820007,593.940002,585.280029,587.960022,587.960022,362000
2014-03-11,589.039978,593.650024,583.000000,584.270020,584.270020,303500
2014-03-12,583.280029,588.750000,577.369995,588.700012,588.700012,244900
2014-03-13,589.469971,591.900024,577.820007,579.500000,579.500000,312200
2014-03-14,575.020020,582.099976,572.000000,575.960022,575.960022,334000
2014-03-17,580.460022,580.900024,572.510010,576.260010,576.260010,261700
2014-03-18,582.349976,595.210022,578.030029,592.539978,592.539978,601200
2014-03-19,588.520020,598.460022,588.520020,596.500000,596.500000,442700
2014-03-20,595.690002,614.200012,595.669983,611.580017,611.580017,806700
2014-03-21,616.469971,622.900024,607.359985,611.119995,611.119995,778400
2014-03-24,610.210022,613.090027,585.580017,588.539978,588.539978,820000
2014-03-25,590.119995,593.099976,565.500000,570.679993,570.679993,979800
2014-03-26,573.450012,575.950012,563.780029,563.880005,563.880005,582700
2014-03-27,564.000000,566.070007,554.250000,559.179993,559.179993,554900
2014-03-28,561.500000,573.989990,560.799988,567.169983,567.169983,538400
2014-03-31,570.739990,570.979980,565.000000,568.049988,568.049988,442000
2014-04-01,568.010010,580.250000,568.010010,578.969971,578.969971,313000
2014-04-02,582.549988,582.559998,572.200012,576.210022,576.210022,297200
2014-04-03,579.020020,582.840027,565.500000,570.890015,570.890015,411000
2014-04-04,571.000000,571.299988,551.039978,555.159973,555.159973,687100
2014-04-07,550.000000,554.989990,529.200012,535.590027,535.590027,804100
2014-04-08,540.000000,552.989990,539.130005,550.729980,550.729980,579300
2014-04-09,552.260010,556.799988,547.059998,556.400024,556.400024,410400
2014-04-10,555.090027,556.140015,533.929993,534.010010,534.010010,600000
2014-04-11,528.020020,543.500000,526.750000,534.869995,534.869995,988000
2014-04-14,540.489990,546.500000,534.109985,540.979980,540.979980,442000
2014-04-15,543.239990,549.650024,532.000000,540.539978,540.539978,487900
2014-04-16,545.000000,553.599976,540.000000,552.400024,552.400024,631500
2014-04-17,582.700012,588.690002,518.520020,519.609985,519.609985,3882500
2014-04-21,521.719971,522.000000,505.700012,506.540009,506.540009,1373600
2014-04-22,508.350006,514.169983,504.130005,512.669983,512.669983,913900
2014-04-23,511.010010,511.950012,502.029999,504.049988,504.049988,482600
2014-04-24,508.600006,511.299988,503.269989,507.600006,507.600006,530700
2014-04-25,507.250000,507.250000,498.489990,502.309998,502.309998,404000
2014-04-28,502.559998,502.559998,472.410004,476.279999,476.279999,1436000
2014-04-29,479.779999,495.000000,477.899994,491.570007,491.570007,747000
2014-04-30,488.549988,499.890015,484.450012,498.500000,498.500000,665500
2014-05-01,498.510010,504.980011,495.010010,500.149994,500.149994,462800
2014-05-02,496.299988,504.359985,496.299988,501.769989,501.769989,471800
2014-05-05,504.390015,518.539978,501.119995,512.679993,512.679993,618500
2014-05-06,512.909973,514.320007,500.820007,501.910004,501.910004,436200
2014-05-07,506.579987,506.579987,493.329987,500.829987,500.829987,571800
2014-05-08,495.010010,513.840027,495.010010,500.350006,500.350006,370500
2014-05-09,499.760010,508.500000,496.170013,507.679993,507.679993,446800
2014-05-12,507.250000,513.179993,505.130005,510.209991,510.209991,430700
2014-05-13,509.950012,510.959991,501.790009,504.160004,504.160004,292500
2014-05-14,506.670013,514.510010,501.000000,504.320007,504.320007,491800
2014-05-15,504.720001,504.720001,491.130005,495.920013,495.920013,505400
2014-05-16,499.309998,501.500000,490.549988,500.519989,500.519989,590300
2014-05-19,498.890015,503.910004,498.890015,501.290009,501.290009,270900
2014-05-20,500.000000,501.209991,493.239990,495.649994,495.649994,315900
2014-05-21,496.119995,504.929993,496.000000,504.179993,504.179993,444900
2014-05-22,506.500000,524.549988,506.190002,520.479980,520.479980,594800
2014-05-23,522.000000,523.450012,515.359985,522.320007,522.320007,311200
2014-05-27,522.000000,539.760010,522.000000,536.039978,536.039978,566100
2014-05-28,533.090027,539.940002,529.080017,538.260010,538.260010,548100
2014-05-29,538.849976,546.900024,538.500000,545.419983,545.419983,617900
2014-05-30,546.969971,549.270020,542.500000,547.090027,547.090027,454100
2014-06-02,548.000000,552.849976,545.270020,551.559998,551.559998,399200
2014-06-03,548.130005,552.500000,548.000000,550.590027,550.590027,357700
2014-06-04,549.460022,559.380005,546.820007,558.840027,558.840027,375800
2014-06-05,557.549988,564.210022,556.489990,561.030029,561.030029,345600
2014-06-06,560.750000,570.219971,559.140015,569.169983,569.169983,394600
2014-06-09,568.250000,570.679993,565.929993,568.500000,568.500000,246800
2014-06-10,566.000000,568.799988,563.169983,564.760010,564.760010,282900
2014-06-11,560.919983,571.510010,560.010010,570.340027,570.340027,325600
2014-06-12,571.750000,583.270020,570.010010,581.849976,581.849976,916200
2014-06-13,576.840027,589.000000,576.840027,588.260010,588.260010,586900
2014-06-16,587.030029,595.479980,584.380005,594.010010,594.010010,451100
2014-06-17,593.140015,596.159973,590.539978,593.520020,593.520020,322300
2014-06-18,591.880005,595.330017,587.200012,594.909973,594.909973,322700
2014-06-19,594.450012,597.450012,591.549988,594.539978,594.539978,359200
2014-06-20,595.000000,595.840027,590.650024,592.429993,592.429993,412100
2014-06-23,592.989990,602.210022,590.750000,599.590027,599.590027,370300
2014-06-24,599.000000,601.609985,595.460022,595.619995,595.619995,365100
2014-06-25,595.700012,600.299988,592.059998,599.500000,599.500000,224700
2014-06-26,596.219971,600.780029,593.299988,600.320007,600.320007,231900
2014-06-27,599.809998,600.679993,595.700012,596.140015,596.140015,314400
2014-06-30,596.409973,597.080017,592.059998,592.510010,592.510010,311100
2014-07-01,596.349976,604.080017,594.530029,603.260010,603.260010,312200
2014-07-02,603.489990,603.489990,597.000000,599.320007,599.320007,240100
2014-07-03,600.250000,604.780029,598.549988,603.599976,603.599976,140600
2014-07-07,601.650024,603.159973,592.830017,593.830017,593.830017,298600
2014-07-08,591.260010,592.750000,575.919983,586.590027,586.590027,520900
2014-07-09,588.549988,605.000000,588.549988,604.169983,604.169983,597000
2014-07-10,596.000000,607.549988,595.049988,600.609985,600.609985,425400
2014-07-11,600.440002,601.500000,597.500000,598.489990,598.489990,224600
2014-07-14,601.700012,608.770020,600.090027,604.919983,604.919983,325500
2014-07-15,605.000000,606.869995,590.340027,597.450012,597.450012,558700
2014-07-16,601.000000,601.320007,590.000000,590.469971,590.469971,387000
2014-07-17,591.020020,592.000000,579.809998,581.650024,581.650024,415400
2014-07-18,583.710022,593.409973,583.020020,592.419983,592.419983,432500
2014-07-21,593.289978,596.900024,582.690002,589.929993,589.929993,1099600
2014-07-22,649.900024,667.900024,649.270020,659.770020,659.770020,2260800
2014-07-23,658.710022,662.690002,655.159973,661.270020,661.270020,554500
2014-07-24,663.130005,663.770020,656.789978,660.200012,660.200012,373800
2014-07-25,657.799988,674.000000,657.799988,673.580017,673.580017,595800
2014-07-28,675.109985,678.960022,671.989990,678.010010,678.010010,470700
2014-07-29,677.419983,680.369995,673.309998,674.359985,674.359985,282400
2014-07-30,678.000000,682.669983,676.000000,681.830017,681.830017,404200
2014-07-31,678.010010,679.500000,672.000000,672.500000,672.500000,462400
2014-08-01,674.809998,677.179993,667.640015,675.140015,675.140015,341600
2014-08-04,678.030029,686.049988,674.440002,682.979980,682.979980,445500
2014-08-05,682.929993,682.929993,671.530029,674.710022,674.710022,333600
2014-08-06,671.000000,681.559998,668.669983,673.000000,673.000000,374800
2014-08-07,677.500000,679.950012,669.159973,671.840027,671.840027,289800
2014-08-08,668.000000,670.210022,664.239990,669.700012,669.700012,354200
2014-08-11,673.460022,682.739990,668.080017,680.539978,680.539978,355000
2014-08-12,678.159973,679.659973,672.000000,676.229980,676.229980,225900
2014-08-13,675.000000,688.429993,675.000000,683.679993,683.679993,387500
2014-08-14,683.780029,685.969971,675.809998,679.289978,679.289978,303900
2014-08-15,682.479980,684.150024,673.760010,678.179993,678.179993,331700
2014-08-18,681.000000,684.869995,680.409973,684.830017,684.830017,201100
2014-08-19,686.349976,689.450012,680.820007,681.080017,681.080017,231600
2014-08-20,680.760010,680.760010,675.020020,678.409973,678.409973,305900
2014-08-21,697.000000,697.929993,677.500000,681.070007,681.070007,716100
2014-08-22,678.169983,681.409973,673.890015,676.950012,676.950012,358900
2014-08-25,679.000000,680.219971,675.020020,676.239990,676.239990,213700
2014-08-26,676.719971,685.979980,676.719971,683.890015,683.890015,289600
2014-08-27,681.380005,683.869995,676.140015,677.030029,677.030029,259800
2014-08-28,676.150024,679.659973,674.250000,677.840027,677.840027,153000
2014-08-29,678.969971,680.500000,674.150024,678.650024,678.650024,180800
2014-09-02,678.849976,683.500000,675.250000,682.900024,682.900024,232700
2014-09-03,684.500000,692.900024,678.799988,680.099976,680.099976,306900
2014-09-04,681.000000,685.440002,677.239990,680.539978,680.539978,270600
2014-09-05,679.809998,683.140015,676.349976,677.950012,677.950012,240000
2014-09-08,677.900024,679.770020,674.450012,678.369995,678.369995,205600
2014-09-09,679.099976,679.099976,669.270020,669.950012,669.950012,282800
2014-09-10,673.000000,677.190002,664.159973,671.359985,671.359985,366600
2014-09-11,670.289978,673.700012,666.619995,672.729980,672.729980,317400
2014-09-12,671.840027,672.640015,663.159973,664.809998,664.809998,302800
2014-09-15,664.419983,664.849976,650.030029,655.849976,655.849976,519000
2014-09-16,655.849976,656.869995,651.000000,654.200012,654.200012,486700
2014-09-17,650.500000,657.020020,642.640015,653.239990,653.239990,530200
2014-09-18,655.500000,665.700012,652.609985,664.320007,664.320007,339900
2014-09-19,666.250000,668.080017,661.460022,664.090027,664.090027,395200
2014-09-22,660.770020,663.960022,651.250000,656.099976,656.099976,285400
2014-09-23,654.640015,659.039978,653.840027,654.580017,654.580017,164500
2014-09-24,658.130005,666.979980,656.789978,664.710022,664.710022,267100
2014-09-25,659.510010,663.840027,651.409973,653.390015,653.390015,276900
2014-09-26,653.299988,664.940002,653.299988,660.770020,660.770020,253500
2014-09-29,655.989990,665.739990,651.500000,662.940002,662.940002,240800
2014-09-30,663.799988,669.780029,657.830017,666.590027,666.590027,460500
2014-10-01,666.500000,667.440002,656.159973,662.229980,662.229980,387200
2014-10-02,661.130005,666.650024,659.369995,662.570007,662.570007,306400
2014-10-03,666.390015,675.030029,663.729980,674.500000,674.500000,402900
2014-10-06,677.000000,681.799988,670.619995,671.130005,671.130005,378800
2014-10-07,667.049988,669.780029,661.760010,662.820007,662.820007,348300
2014-10-08,663.809998,672.659973,660.659973,672.099976,672.099976,362100
2014-10-09,670.340027,673.500000,657.739990,660.609985,660.609985,392000
2014-10-10,659.099976,668.580017,655.010010,655.580017,655.580017,625900
2014-10-13,657.750000,658.299988,638.000000,639.530029,639.530029,481700
2014-10-14,645.500000,652.020020,639.000000,651.169983,651.169983,534500
2014-10-15,641.369995,653.659973,631.000000,647.380005,647.380005,613600
2014-10-16,644.190002,650.000000,635.010010,645.979980,645.979980,498700
2014-10-17,647.960022,654.489990,638.030029,641.719971,641.719971,687000
2014-10-20,643.000000,654.729980,641.190002,653.030029,653.030029,1216100
2014-10-21,624.950012,629.500000,607.549988,607.549988,607.549988,2252700
2014-10-22,611.270020,619.500000,607.570007,608.989990,608.989990,1001500
2014-10-23,612.739990,615.669983,609.150024,610.000000,610.000000,619100
2014-10-24,613.030029,617.900024,608.799988,615.780029,615.780029,493600
2014-10-27,614.750000,633.369995,614.750000,630.109985,630.109985,565800
2014-10-28,631.489990,647.289978,630.559998,645.849976,645.849976,601900
2014-10-29,645.599976,648.820007,638.710022,639.859985,639.859985,441800
2014-10-30,640.520020,644.940002,637.270020,639.679993,639.679993,263800
2014-10-31,643.510010,646.500000,636.900024,638.000000,638.000000,441500
2014-11-03,638.280029,641.000000,635.320007,638.530029,638.530029,306000
2014-11-04,640.369995,649.299988,638.000000,647.679993,647.679993,407800
2014-11-05,651.000000,652.099976,640.409973,642.590027,642.590027,328200
2014-11-06,643.109985,647.330017,640.549988,647.119995,647.119995,232800
2014-11-07,647.380005,651.380005,642.289978,649.030029,649.030029,300800
2014-11-10,647.919983,650.400024,645.500000,648.859985,648.859985,275600
2014-11-11,649.400024,656.820007,647.489990,656.650024,656.650024,356000
2014-11-12,654.969971,668.929993,654.510010,664.250000,664.250000,419100
2014-11-13,666.000000,671.789978,662.700012,670.750000,670.750000,348900
2014-11-14,671.099976,675.239990,667.960022,669.799988,669.799988,277800
2014-11-17,668.000000,669.729980,657.340027,658.320007,658.320007,367200
2014-11-18,656.000000,663.580017,656.000000,658.090027,658.090027,245300
2014-11-19,659.989990,660.950012,654.280029,658.559998,658.559998,234200
2014-11-20,657.440002,663.830017,656.090027,662.830017,662.830017,211700
2014-11-21,667.489990,667.719971,656.919983,657.880005,657.880005,349000
2014-11-24,659.750000,660.940002,646.590027,659.539978,659.539978,454900
2014-11-25,662.000000,664.500000,654.119995,654.900024,654.900024,460400
2014-11-26,656.830017,661.169983,655.000000,660.210022,660.210022,162300
2014-11-28,661.489990,671.989990,661.489990,663.619995,663.619995,172800
2014-12-01,664.659973,670.200012,660.400024,660.880005,660.880005,272000
2014-12-02,659.880005,664.710022,655.599976,660.039978,660.039978,286900
2014-12-03,656.840027,661.500000,651.140015,651.270020,651.270020,391000
2014-12-04,652.530029,665.799988,651.530029,663.969971,663.969971,377800
2014-12-05,665.840027,665.840027,660.000000,660.570007,660.570007,169700
2014-12-08,662.099976,662.349976,653.500000,657.030029,657.030029,289300
2014-12-09,654.500000,658.640015,645.530029,657.090027,657.090027,412500
2014-12-10,657.000000,663.179993,647.799988,650.039978,650.039978,307100
2014-12-11,652.500000,659.640015,651.950012,654.390015,654.390015,269700
2014-12-12,653.650024,662.989990,652.710022,657.669983,657.669983,288500
2014-12-15,658.500000,661.330017,645.659973,648.830017,648.830017,434100
2014-12-16,648.830017,649.109985,632.429993,633.520020,633.520020,414800
2014-12-17,635.000000,651.580017,635.000000,649.150024,649.150024,338300
2014-12-18,655.489990,658.500000,645.859985,655.599976,655.599976,320200
2014-12-19,658.739990,659.000000,648.239990,651.419983,651.419983,392400
2014-12-22,652.309998,669.099976,652.289978,667.659973,667.659973,380600
2014-12-23,670.000000,671.960022,665.390015,669.210022,669.210022,225400
2014-12-24,668.530029,676.679993,667.799988,672.789978,672.789978,136900
2014-12-26,672.760010,679.750000,672.320007,678.059998,678.059998,212000
2014-12-29,675.750000,696.559998,675.500000,692.690002,692.690002,504300
2014-12-30,691.349976,693.000000,680.419983,684.909973,684.909973,268900
