Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,133.399994,136.830002,133.050003,135.550003,135.550003,4783900
2019-01-03,133.479996,134.779999,130.100006,130.399994,130.399994,6365700
2019-01-04,133.500000,139.320007,132.220001,137.960007,137.960007,6650600
2019-01-07,141.020004,143.389999,138.789993,142.220001,142.220001,9064800
2019-01-08,144.729996,146.460007,142.889999,145.720001,145.720001,9057300
2019-01-09,146.889999,147.500000,144.529999,145.990005,145.990005,5445900
2019-01-10,143.770004,147.210007,143.759995,147.039993,147.039993,5116900
2019-01-11,146.559998,148.029999,145.610001,147.550003,147.550003,5185200
2019-01-14,145.750000,146.729996,144.699997,146.050003,146.050003,5815500
2019-01-15,146.350006,149.860001,145.800003,149.190002,149.190002,5350400
2019-01-16,149.149994,149.789993,147.800003,148.539993,148.539993,3936800
2019-01-17,148.539993,150.720001,147.690002,149.820007,149.820007,3743200
2019-01-18,151.830002,153.270004,150.240005,152.509995,152.509995,6151200
2019-01-22,150.339996,151.380005,147.399994,148.949997,148.949997,5203300
2019-01-23,149.729996,150.800003,147.649994,149.750000,149.750000,3335400
2019-01-24,149.949997,150.500000,146.520004,146.869995,146.869995,6734700
2019-01-25,148.529999,149.889999,147.550003,149.740005,149.740005,4600800
2019-01-28,148.169998,148.199997,146.100006,147.330002,147.330002,4054700
2019-01-29,147.070007,148.000000,144.639999,145.179993,145.179993,3915100
2019-01-30,147.190002,149.690002,146.080002,149.160004,149.160004,4653400
2019-01-31,149.020004,153.380005,148.710007,151.970001,151.970001,8615900
2019-02-01,152.399994,155.949997,151.070007,155.869995,155.869995,5959200
2019-02-04,156.020004,158.899994,155.410004,157.720001,157.720001,5264700
2019-02-05,158.339996,159.880005,157.820007,158.990005,158.990005,4575600
2019-02-06,159.000000,159.100006,155.080002,158.130005,158.130005,4205100
2019-02-07,155.960007,157.059998,153.360001,154.929993,154.929993,4545500
2019-02-08,152.910004,156.699997,152.710007,156.669998,156.669998,3018700
2019-02-11,158.199997,161.500000,157.570007,159.910004,159.910004,7125500
2019-02-12,161.250000,163.389999,160.029999,162.789993,162.789993,5631700
2019-02-13,163.440002,163.570007,160.270004,160.399994,160.399994,5296000
2019-02-14,159.470001,160.440002,156.710007,159.470001,159.470001,5061100
2019-02-15,160.990005,161.220001,158.089996,159.050003,159.050003,5282000
2019-02-19,159.660004,161.479996,159.139999,160.610001,160.610001,3883200
2019-02-20,160.330002,161.490005,157.210007,158.539993,158.539993,7047200
2019-02-21,157.699997,160.479996,157.300003,159.630005,159.630005,4463000
2019-02-22,160.470001,161.710007,160.199997,161.309998,161.309998,4175000
2019-02-25,162.509995,163.059998,160.929993,161.360001,161.360001,5076700
2019-02-26,160.809998,163.380005,159.869995,163.000000,163.000000,4496300
2019-02-27,162.289993,163.529999,160.500000,163.119995,163.119995,4278300
2019-02-28,163.000000,164.600006,162.169998,163.649994,163.649994,6908100
2019-03-01,165.149994,166.149994,161.750000,164.529999,164.529999,6919900
2019-03-04,165.559998,165.789993,155.419998,158.500000,158.500000,17886300
2019-03-05,159.919998,160.880005,154.800003,156.970001,156.970001,16042900
2019-03-06,157.130005,160.250000,156.279999,156.789993,156.789993,7436300
2019-03-07,156.089996,157.589996,154.809998,155.600006,155.600006,6916500
2019-03-08,152.020004,155.410004,150.250000,155.059998,155.059998,4800700
2019-03-11,155.899994,157.770004,153.429993,157.649994,157.649994,5699500
2019-03-12,158.000000,159.369995,157.160004,158.279999,158.279999,4082100
2019-03-13,158.850006,162.000000,158.610001,159.809998,159.809998,5230600
2019-03-14,160.949997,161.589996,159.740005,160.669998,160.669998,3247200
2019-03-15,160.639999,162.179993,159.190002,161.509995,161.509995,6743700
2019-03-18,161.399994,163.330002,160.880005,161.949997,161.949997,3575500
2019-03-19,162.520004,164.619995,161.600006,163.929993,163.929993,4379000
2019-03-20,163.839996,164.949997,161.509995,163.509995,163.509995,4391000
2019-03-21,163.169998,166.990005,162.750000,166.949997,166.949997,4277800
2019-03-22,165.960007,166.490005,161.350006,161.500000,161.500000,5614300
2019-03-25,160.229996,161.600006,159.220001,160.880005,160.880005,3795400
2019-03-26,161.429993,162.070007,157.389999,159.399994,159.399994,6910300
2019-03-27,159.000000,159.300003,152.369995,155.119995,155.119995,8218700
2019-03-28,155.690002,156.479996,153.509995,155.179993,155.179993,4424800
2019-03-29,156.869995,158.500000,155.429993,158.369995,158.369995,4913100
2019-04-01,160.100006,161.679993,158.509995,161.179993,161.179993,4601100
2019-04-02,160.860001,160.990005,158.910004,160.509995,160.509995,3158400
2019-04-03,161.779999,163.139999,160.649994,162.619995,162.619995,3819800
2019-04-04,162.710007,162.800003,155.830002,158.520004,158.520004,6295200
2019-04-05,159.630005,160.240005,158.020004,158.559998,158.559998,4315300
2019-04-08,158.399994,158.789993,156.449997,158.470001,158.470001,2848400
2019-04-09,157.039993,158.350006,156.649994,156.970001,156.970001,5642900
2019-04-10,158.199997,160.380005,157.649994,160.240005,160.240005,3414700
2019-04-11,160.160004,160.830002,159.020004,160.729996,160.729996,2578400
2019-04-12,162.000000,162.500000,159.500000,160.710007,160.710007,2844200
2019-04-15,161.000000,162.029999,159.490005,160.089996,160.089996,2608400
2019-04-16,160.039993,160.259995,157.750000,158.690002,158.690002,3004800
2019-04-17,159.050003,159.050003,155.070007,155.339996,155.339996,4765500
2019-04-18,154.899994,156.210007,153.169998,155.990005,155.990005,4391500
2019-04-22,155.449997,159.139999,155.279999,158.759995,158.759995,2943300
2019-04-23,159.759995,161.399994,158.410004,161.229996,161.229996,3418400
2019-04-24,161.880005,162.490005,159.399994,159.559998,159.559998,3384900
2019-04-25,162.000000,163.889999,161.000000,163.089996,163.089996,5498400
2019-04-26,162.419998,166.059998,161.279999,165.960007,165.960007,3342900
2019-04-29,166.710007,167.559998,165.330002,165.360001,165.360001,4509700
2019-04-30,165.190002,166.440002,163.619995,165.350006,165.350006,3581800
2019-05-01,166.009995,166.220001,162.139999,162.149994,162.149994,2707700
2019-05-02,161.690002,162.699997,159.630005,161.830002,161.830002,3181100
2019-05-03,162.580002,163.500000,160.860001,163.339996,163.339996,3131000
2019-05-06,158.619995,162.839996,157.860001,162.500000,162.500000,2520600
2019-05-07,161.330002,161.669998,154.750000,156.899994,156.899994,6541900
2019-05-08,157.110001,157.929993,155.039993,156.860001,156.860001,4061300
2019-05-09,154.649994,157.100006,152.389999,156.309998,156.309998,5809300
2019-05-10,156.279999,160.610001,154.380005,159.940002,159.940002,4462200
2019-05-13,154.919998,156.899994,152.779999,153.149994,153.149994,5694600
2019-05-14,155.050003,158.589996,152.919998,158.070007,158.070007,4954000
2019-05-15,153.820007,156.380005,151.699997,155.059998,155.059998,7783800
2019-05-16,156.759995,159.449997,155.899994,158.479996,158.479996,5048100
2019-05-17,156.179993,157.160004,153.169998,154.570007,154.570007,5314000
2019-05-20,152.470001,156.089996,151.699997,155.979996,155.979996,5437600
2019-05-21,157.360001,157.839996,155.179993,155.779999,155.779999,3803100
2019-05-22,155.869995,158.190002,155.839996,157.639999,157.639999,3170100
2019-05-23,156.029999,156.339996,152.149994,153.710007,153.710007,4508200
2019-05-24,154.889999,156.929993,154.160004,154.509995,154.509995,3151700
