Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,66.389999,67.199997,66.120003,67.110001,49.805237,5771300
2010-01-05,66.989998,67.620003,66.730003,67.300003,49.946239,7365300
2010-01-06,67.169998,68.940002,67.029999,68.800003,51.059444,9950000
2010-01-07,68.489998,69.809998,68.209999,69.510002,51.586353,7691900
2010-01-08,69.190002,72.000000,69.089996,70.650002,52.432423,13487200
2010-01-11,71.300003,71.559998,69.370003,70.650002,52.432423,10301600
2010-01-12,69.199997,70.709999,68.800003,69.589996,51.645741,9407300
2010-01-13,69.709999,71.080002,68.220001,70.849998,52.580841,8803900
2010-01-14,70.110001,71.830002,70.110001,71.290001,52.907364,7211800
2010-01-15,71.220001,71.970001,70.139999,70.830002,52.566013,12585500
2010-01-19,69.870003,71.250000,69.540001,70.930000,52.640198,7363000
2010-01-20,69.769997,70.150002,67.980003,69.089996,51.274662,10724500
2010-01-21,69.019997,69.489998,67.519997,68.309998,50.695793,11573600
2010-01-22,67.389999,68.379997,64.919998,65.239998,48.417412,14339800
2010-01-25,65.690002,66.580002,64.500000,65.809998,48.840439,9890500
2010-01-26,65.250000,67.750000,64.769997,65.750000,48.795918,9105700
2010-01-27,65.459999,66.290001,64.820000,65.699997,48.758793,9693300
2010-01-28,66.120003,66.750000,64.230003,64.629997,47.964706,8888400
2010-01-29,65.400002,66.190002,62.889999,63.459999,47.096397,11921200
2010-02-01,64.300003,65.199997,63.930000,64.790001,48.083458,8508100
2010-02-02,65.500000,66.529999,64.970001,66.120003,49.070492,7972100
2010-02-03,65.720001,66.879997,65.570000,65.989998,48.974033,6110700
2010-02-04,64.989998,65.190002,62.330002,62.500000,46.383942,9732100
2010-02-05,62.610001,63.169998,60.259998,62.060001,46.057396,11505100
2010-02-08,62.230000,63.680000,61.570000,62.119999,46.101929,7956800
2010-02-09,63.130001,64.989998,63.000000,63.759998,47.319038,9163500
2010-02-10,63.610001,64.250000,62.349998,63.650002,47.237419,6904200
2010-02-11,63.560001,64.900002,62.549999,64.760002,48.061184,7325000
2010-02-12,63.700001,64.730003,63.119999,64.300003,47.875057,8400000
2010-02-16,65.330002,65.750000,64.570000,65.650002,48.880199,6115900
2010-02-17,65.830002,66.000000,64.879997,65.430000,48.716404,6430200
2010-02-18,65.879997,66.330002,65.089996,65.809998,48.999321,7704400
2010-02-19,63.360001,64.389999,62.980000,63.900002,47.577232,18088700
2010-02-22,60.090000,61.939999,59.750000,61.570000,45.842422,87130600
2010-02-23,61.500000,61.720001,60.160000,60.880001,45.328667,35857500
2010-02-24,61.130001,61.500000,60.360001,60.910000,45.350979,22980900
2010-02-25,60.090000,60.939999,59.419998,60.810001,45.276539,17558200
2010-02-26,61.130001,61.400002,60.520000,61.099998,45.492458,15524000
2010-03-01,61.830002,61.980000,60.959999,61.419998,45.730709,12843400
2010-03-02,61.590000,62.880001,61.000000,62.810001,46.765675,17688300
2010-03-03,63.389999,64.029999,63.029999,63.230000,47.078381,15293200
2010-03-04,63.240002,63.730000,62.270000,62.880001,46.817772,12989200
2010-03-05,63.410000,63.939999,63.209999,63.810001,47.510223,11023900
2010-03-08,63.830002,64.650002,63.779999,64.480003,48.009071,12253000
2010-03-09,64.040001,64.570000,63.700001,64.099998,47.726128,12032000
2010-03-10,64.010002,64.519997,63.230000,64.199997,47.800591,11854600
2010-03-11,64.059998,64.190002,63.349998,63.900002,47.577232,8021300
2010-03-12,64.169998,64.669998,63.799999,64.540001,48.053741,8398200
2010-03-15,64.099998,64.669998,63.299999,64.309998,47.882492,10054100
2010-03-16,64.809998,65.660004,64.169998,65.519997,48.783409,9911800
