Date,Open,High,Low,Close,Adj Close,Volume
2009-01-02,60.130001,61.000000,59.040001,60.650002,41.496590,11638900
2009-01-05,60.419998,60.770000,59.360001,60.049999,41.086082,15540000
2009-01-06,60.330002,60.439999,58.900002,59.689999,40.839752,22097600
2009-01-07,59.240002,59.820000,58.750000,59.130001,40.456604,14293300
2009-01-08,59.660000,59.889999,58.630001,59.020000,40.381351,17345400
2009-01-09,59.139999,59.549999,58.549999,59.049999,40.401867,14698300
2009-01-12,59.080002,59.410000,58.150002,58.340000,39.916096,15253100
2009-01-13,58.599998,59.119999,58.380001,58.840000,40.258190,15513400
2009-01-14,58.549999,58.590000,57.380001,57.950001,39.649254,16707900
2009-01-15,58.090000,58.200001,56.009998,57.619999,39.423477,20383600
2009-01-16,58.070000,58.070000,56.630001,57.439999,39.300323,20746500
2009-01-20,56.509998,58.029999,56.500000,56.750000,38.828220,23153700
2009-01-21,57.590000,57.590000,55.090000,56.360001,38.561386,22306100
2009-01-22,56.369999,56.970001,55.610001,56.869999,38.910313,19146100
2009-01-23,56.150002,56.389999,55.099998,55.970001,38.294567,21334000
2009-01-26,56.200001,56.950001,55.799999,56.549999,38.691380,16347800
2009-01-27,56.849998,57.740002,56.509998,57.540001,39.368744,14771500
2009-01-28,58.230000,58.750000,57.900002,58.560001,40.066628,18096400
2009-01-29,58.169998,58.770000,57.650002,58.279999,39.875053,16159300
2009-01-30,58.180000,58.389999,57.250000,57.689999,39.471375,13858500
2009-02-02,57.250000,58.139999,56.919998,57.689999,39.471375,10933900
2009-02-03,58.070000,58.810001,57.230000,58.580002,40.080311,13181700
2009-02-04,58.709999,59.130001,57.669998,57.959999,39.656109,11429500
2009-02-05,57.930000,58.540001,56.990002,58.110001,39.758728,14781300
2009-02-06,58.259998,58.720001,57.799999,58.509998,40.032406,11458700
2009-02-09,58.459999,58.700001,57.959999,58.500000,40.025558,9357000
2009-02-10,57.980000,58.500000,56.599998,56.730000,38.814533,16612000
2009-02-11,56.880001,57.369999,56.529999,57.330002,39.225060,14692600
2009-02-12,56.919998,57.849998,56.080002,57.779999,39.532944,14424600
2009-02-13,57.709999,57.799999,56.810001,57.099998,39.067692,12563900
2009-02-17,56.070000,56.790001,55.730000,55.980000,38.301392,15246500
2009-02-18,55.700001,56.259998,55.419998,55.830002,38.198769,15517100
2009-02-19,56.259998,56.500000,55.630001,55.930000,38.267178,12199800
2009-02-20,55.009998,55.470001,54.549999,54.650002,37.701481,24427000
2009-02-23,54.169998,55.090000,53.580002,53.650002,37.011612,20500400
2009-02-24,54.599998,54.770000,53.840000,54.540001,37.625591,18848100
2009-02-25,54.320000,54.759998,53.590000,53.959999,37.225468,21016500
2009-02-26,54.490002,54.490002,52.299999,52.439999,36.176861,21284600
2009-02-27,51.590000,52.000000,49.939999,50.000000,34.493572,29873300
2009-03-02,49.029999,49.430000,47.840000,47.919998,33.058647,27902900
2009-03-03,47.980000,48.529999,47.340000,47.639999,32.865486,25987400
2009-03-04,47.779999,49.369999,47.389999,49.099998,33.872692,24253500
2009-03-05,48.310001,48.610001,47.410000,47.669998,32.886177,22344000
2009-03-06,47.599998,48.590000,47.009998,47.970001,33.093147,19202100
2009-03-09,47.459999,47.750000,46.250000,46.599998,32.148018,23304900
2009-03-10,47.230000,47.869999,46.930000,47.779999,32.962067,21883400
2009-03-11,48.220001,48.730000,47.570000,47.900002,33.044853,16569300
2009-03-12,47.720001,49.320000,47.330002,49.000000,33.803711,16337000
2009-03-13,49.680000,50.790001,49.250000,50.639999,34.935089,16509600
2009-03-16,51.130001,51.509998,50.650002,50.730000,34.997196,16547600
2009-03-17,50.700001,50.790001,49.459999,50.720001,34.990288,17325700
